,date,time,race,type,race perceived prior,experience,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
876,2021-01-03 15:58:00,1900-01-01 15:58:00,white,"3_Non-moving violation, including registration",,,College/sir Francis drake ,17:03:53,17:33:48,1024.0,1054.0,958.0,96.0,0,0
877,2021-01-03 20:43:00,1900-01-01 20:43:00,hispanic/latino(a),1_Moving violation,,,N/B 101@ paradise dr. ,17:03:53,17:33:48,1024.0,1054.0,1243.0,-189.0,1,1
878,2021-01-03 21:15:00,1900-01-01 21:15:00,black/african american,1_Moving violation,,14.0,100 Butterfield Rd,17:03:53,17:33:48,1024.0,1054.0,1275.0,-221.0,0,1
879,2021-01-03 21:08:00,1900-01-01 21:08:00,white,2_Equipment violation,,2.0,Miller Creek Ave/  Marinwood Dr,17:03:53,17:33:48,1024.0,1054.0,1268.0,-214.0,1,1
880,2021-01-03 21:57:00,1900-01-01 21:57:00,black/african american,,,2.0,700 BLK Binford Rd,17:03:53,17:33:48,1024.0,1054.0,1317.0,-263.0,0,1
882,2021-01-03 22:27:00,1900-01-01 22:27:00,white,2_Equipment violation,,16.0,10000 Shoreline Hwy,17:03:53,17:33:48,1024.0,1054.0,1347.0,-293.0,0,1
883,2021-01-03 21:49:00,1900-01-01 21:49:00,hispanic/latino(a),2_Equipment violation,,5.0,NB 101 offramp at Merrydale,17:03:53,17:33:48,1024.0,1054.0,1309.0,-255.0,0,1
885,2021-01-04 20:12:00,1900-01-01 20:12:00,hispanic/latino(a),1_Moving violation,,2.0,Las Galinas / Blackstone,17:04:45,17:34:38,1025.0,1055.0,1212.0,-157.0,1,1
886,2021-01-03 16:03:00,1900-01-01 16:03:00,white,"3_Non-moving violation, including registration",,4.0,Dillon Beach/Oceana,17:03:53,17:33:48,1024.0,1054.0,963.0,91.0,0,0
893,2021-01-05 17:27:00,1900-01-01 17:27:00,white,2_Equipment violation,,0.0,Shoreline/ Tennessee Valley ,17:05:39,17:35:29,1026.0,1055.0,1047.0,8.0,1,0
894,2021-01-05 21:56:00,1900-01-01 21:56:00,white,"3_Non-moving violation, including registration",,0.0,Redwood Highway Frontage / Tiburon Blvd. ,17:05:39,17:35:29,1026.0,1055.0,1316.0,-261.0,0,1
896,2021-01-03 15:07:00,1900-01-01 15:07:00,hispanic/latino(a),1_Moving violation,,11.0,Carmody Rd,17:03:53,17:33:48,1024.0,1054.0,907.0,147.0,0,0
897,2021-01-06 20:45:00,1900-01-01 20:45:00,hispanic/latino(a),2_Equipment violation,,1.0,Sb 101 at Rodeo Avenue,17:06:33,17:36:21,1027.0,1056.0,1245.0,-189.0,1,1
898,2021-01-06 21:33:00,1900-01-01 21:33:00,white,2_Equipment violation,,6.0,101 nb drake,17:06:33,17:36:21,1027.0,1056.0,1293.0,-237.0,0,1
899,2021-01-06 22:11:00,1900-01-01 22:11:00,hispanic/latino(a),2_Equipment violation,,6.0,100 tiburon blvd,17:06:33,17:36:21,1027.0,1056.0,1331.0,-275.0,0,1
900,2021-01-06 22:26:00,1900-01-01 22:26:00,white,,,6.0,S 101 at paradise bus pad,17:06:33,17:36:21,1027.0,1056.0,1346.0,-290.0,0,1
901,2021-01-06 22:40:00,1900-01-01 22:40:00,hispanic/latino(a),1_Moving violation,,6.0,600 redwood highway frontage,17:06:33,17:36:21,1027.0,1056.0,1360.0,-304.0,0,1
902,2021-01-06 22:53:00,1900-01-01 22:53:00,black/african american,"3_Non-moving violation, including registration",,4.0,101s/paradise,17:06:33,17:36:21,1027.0,1056.0,1373.0,-317.0,0,1
903,2021-01-06 23:46:00,1900-01-01 23:46:00,black/african american,"3_Non-moving violation, including registration",,4.0,E sir Francis drake/ larkspur landing,17:06:33,17:36:21,1027.0,1056.0,1426.0,-370.0,0,1
908,2021-01-06 20:56:00,1900-01-01 20:56:00,white,2_Equipment violation,,1.0,100 Tiburon Boulevard,17:06:33,17:36:21,1027.0,1056.0,1256.0,-200.0,1,1
910,2021-01-06 21:55:00,1900-01-01 21:55:00,white,2_Equipment violation,,1.0,700 Miller Ave,17:06:33,17:36:21,1027.0,1056.0,1315.0,-259.0,0,1
915,2021-01-07 16:07:00,1900-01-01 16:07:00,white,2_Equipment violation,,1.0,100 Shoreline ,17:07:29,17:37:14,1027.0,1057.0,967.0,90.0,0,0
917,2021-01-07 19:59:00,1900-01-01 19:59:00,white,2_Equipment violation,,1.0,500 Shoreline Hwy ,17:07:29,17:37:14,1027.0,1057.0,1199.0,-142.0,1,1
920,2021-01-07 23:21:00,1900-01-01 23:21:00,asian,1_Moving violation,,1.0,00utbound Highway 101 at Seminary Drive,17:07:29,17:37:14,1027.0,1057.0,1401.0,-344.0,0,1
922,2021-01-08 21:23:00,1900-01-01 21:23:00,black/african american,"3_Non-moving violation, including registration",,4.0,E sir Francis drake/ larkspur landing,17:08:26,17:38:08,1028.0,1058.0,1283.0,-225.0,0,1
930,2021-01-09 23:32:00,1900-01-01 23:32:00,black/african american,2_Equipment violation,,1.0,100 Drake Avenue,17:09:23,17:39:03,1029.0,1059.0,1412.0,-353.0,0,1
934,2021-01-09 19:45:00,1900-01-01 19:45:00,white,1_Moving violation,,11.0,SR1 at Mesa,17:09:23,17:39:03,1029.0,1059.0,1185.0,-126.0,1,1
935,2021-01-09 23:09:00,1900-01-01 23:09:00,white,2_Equipment violation,,6.0,100 drake ,17:09:23,17:39:03,1029.0,1059.0,1389.0,-330.0,0,1
936,2021-01-09 23:26:00,1900-01-01 23:26:00,hispanic/latino(a),"3_Non-moving violation, including registration",,4.0,Fifer/lucky ,17:09:23,17:39:03,1029.0,1059.0,1406.0,-347.0,0,1
937,2021-01-09 23:44:00,1900-01-01 23:44:00,white,,,6.0,14 lucky,17:09:23,17:39:03,1029.0,1059.0,1424.0,-365.0,0,1
938,2021-01-09 19:02:00,1900-01-01 19:02:00,white,,,3.0,2000 Elderberry Ln,17:09:23,17:39:03,1029.0,1059.0,1142.0,-83.0,1,1
939,2021-01-09 21:05:00,1900-01-01 21:05:00,middle eastern or south asian,2_Equipment violation,,1.0,500 Highway Frontage Road,17:09:23,17:39:03,1029.0,1059.0,1265.0,-206.0,1,1
941,2021-01-09 21:13:00,1900-01-01 21:13:00,hispanic/latino(a),2_Equipment violation,,3.0,600 Redwood Hwy Frontage,17:09:23,17:39:03,1029.0,1059.0,1273.0,-214.0,0,1
949,2021-01-10 16:24:00,1900-01-01 16:24:00,white,2_Equipment violation,,16.0,11000 Shoreline Hwy,17:10:22,17:39:59,1030.0,1060.0,984.0,76.0,0,0
952,2021-01-11 17:45:00,1900-01-01 17:45:00,white,1_Moving violation,,4.0,Shoreline Hwy/Cedar Rd,17:11:22,17:40:55,1031.0,1061.0,1065.0,-4.0,1,1
953,2021-01-11 20:54:00,1900-01-01 20:54:00,white,1_Moving violation,,2.0,BMK/Bahama Reef,17:11:22,17:40:55,1031.0,1061.0,1254.0,-193.0,1,1
955,2021-01-12 20:39:00,1900-01-01 20:39:00,white,"3_Non-moving violation, including registration",,6.0,1500 Sir Francis Drake Blvd,17:12:22,17:41:53,1032.0,1062.0,1239.0,-177.0,1,1
956,2021-01-12 20:19:00,1900-01-01 20:19:00,hispanic/latino(a),1_Moving violation,,2.0,Knight Dr/ Point San Pedro,17:12:22,17:41:53,1032.0,1062.0,1219.0,-157.0,1,1
957,2021-01-12 22:37:00,1900-01-01 22:37:00,black/african american,1_Moving violation,,14.0,800 Sir Francis Drake Blvd ,17:12:22,17:41:53,1032.0,1062.0,1357.0,-295.0,0,1
958,2021-01-12 22:37:00,1900-01-01 22:37:00,white,1_Moving violation,,2.0,Las Gallinas/Roundtree,17:12:22,17:41:53,1032.0,1062.0,1357.0,-295.0,0,1
959,2021-01-12 20:36:00,1900-01-01 20:36:00,hispanic/latino(a),2_Equipment violation,,2.0,NB101/Rowland,17:12:22,17:41:53,1032.0,1062.0,1236.0,-174.0,1,1
962,2021-01-13 15:50:00,1900-01-01 15:50:00,black/african american,1_Moving violation,,41.0,100 drake ave,17:13:24,17:42:51,1033.0,1063.0,950.0,113.0,0,0
964,2021-01-12 23:05:00,1900-01-01 23:05:00,black/african american,1_Moving violation,,14.0,800 Sir Francis Drake Blvd,17:12:22,17:41:53,1032.0,1062.0,1385.0,-323.0,0,1
965,2021-01-13 22:30:00,1900-01-01 22:30:00,white,1_Moving violation,,14.0,500 Sir Francis Drake Blvd,17:13:24,17:42:51,1033.0,1063.0,1350.0,-287.0,0,1
968,2021-01-14 17:33:00,1900-01-01 17:33:00,white,2_Equipment violation,,1.0,4000 Bridgeway ,17:14:26,17:43:50,1034.0,1064.0,1053.0,11.0,1,0
969,2021-01-14 18:06:00,1900-01-01 18:06:00,white,2_Equipment violation,,1.0,Nb 101 Bridgeway on-ramp ,17:14:26,17:43:50,1034.0,1064.0,1086.0,-22.0,1,1
970,2021-01-14 18:18:00,1900-01-01 18:18:00,white,1_Moving violation,,1.0,Sb 101 at 1,17:14:26,17:43:50,1034.0,1064.0,1098.0,-34.0,1,1
974,2021-01-14 21:07:00,1900-01-01 21:07:00,white,1_Moving violation,,3.0,Manuel T Freitas PWK at NB Hwy 101,17:14:26,17:43:50,1034.0,1064.0,1267.0,-203.0,1,1
977,2021-01-08 23:05:00,1900-01-01 23:05:00,asian,,,5.0,Hwy 101/Lucas Valley ,17:08:26,17:38:08,1028.0,1058.0,1385.0,-327.0,0,1
982,2021-01-16 15:11:00,1900-01-01 15:11:00,hispanic/latino(a),2_Equipment violation,,11.0,300 Hicks Valley,17:16:32,17:45:49,1037.0,1066.0,911.0,155.0,0,0
987,2021-01-16 15:15:00,1900-01-01 15:15:00,middle eastern or south asian,1_Moving violation,,11.0,Rocky Hill,17:16:32,17:45:49,1037.0,1066.0,915.0,151.0,0,0
988,2021-01-16 23:20:00,1900-01-01 23:20:00,asian,1_Moving violation,,1.0,Northbound 101/Tiburon Boulevard,17:16:32,17:45:49,1037.0,1066.0,1400.0,-334.0,0,1
989,2021-01-17 23:26:00,1900-01-01 23:26:00,black/african american,2_Equipment violation,,1.0,Northbound 101/Seminary Drive,17:17:36,17:46:50,1038.0,1067.0,1406.0,-339.0,0,1
993,2021-01-17 16:47:00,1900-01-01 16:47:00,white,,,0.0,Donahue/ Drake ,17:17:36,17:46:50,1038.0,1067.0,1007.0,60.0,0,0
994,2021-01-17 22:30:00,1900-01-01 22:30:00,white,1_Moving violation,,14.0,Butterfield Rd/VanWinkle Dr,17:17:36,17:46:50,1038.0,1067.0,1350.0,-283.0,0,1
998,2021-01-18 16:49:00,1900-01-01 16:49:00,hispanic/latino(a),,,0.0,Redwood Highway Frontage / Thomas Dr,17:18:41,17:47:51,1039.0,1068.0,1009.0,59.0,0,0
999,2021-01-18 16:49:00,1900-01-01 16:49:00,hispanic/latino(a),,,0.0,Redwood Highway Frontage Rd/ Thomas Dr,17:18:41,17:47:51,1039.0,1068.0,1009.0,59.0,0,0
1000,2021-01-18 19:57:00,1900-01-01 19:57:00,white,"3_Non-moving violation, including registration",,,500 Redwood highway frontage rd ,17:18:41,17:47:51,1039.0,1068.0,1197.0,-129.0,1,1
1001,2021-01-18 21:33:00,1900-01-01 21:33:00,white,1_Moving violation,,,700 redwood highway frontage rd ,17:18:41,17:47:51,1039.0,1068.0,1293.0,-225.0,0,1
1002,2021-01-18 23:34:00,1900-01-01 23:34:00,white,2_Equipment violation,,,Miller creek/marinwood ,17:18:41,17:47:51,1039.0,1068.0,1414.0,-346.0,0,1
1005,2021-01-18 17:15:00,1900-01-01 17:15:00,black/african american,1_Moving violation,,,Redwood Hwy Frontage Rd @ Reed Blvd,17:18:41,17:47:51,1039.0,1068.0,1035.0,33.0,0,0
1006,2021-01-19 23:58:00,1900-01-01 23:58:00,hispanic/latino(a),1_Moving violation,,,Circle/Los ranchitos,17:19:46,17:48:52,1040.0,1069.0,1438.0,-369.0,0,1
1008,2021-01-19 21:57:00,1900-01-01 21:57:00,hispanic/latino(a),1_Moving violation,,14.0,580 East/Sir Francis Drake Blvd ,17:19:46,17:48:52,1040.0,1069.0,1317.0,-248.0,0,1
1009,2021-01-19 23:33:00,1900-01-01 23:33:00,white,,,6.0,6400 Sir Francis Drake Blvd,17:19:46,17:48:52,1040.0,1069.0,1413.0,-344.0,0,1
1010,2021-01-19 23:33:00,1900-01-01 23:33:00,white,,,6.0,6400 Sir Francis Drake Blvd ,17:19:46,17:48:52,1040.0,1069.0,1413.0,-344.0,0,1
1016,2021-01-20 16:11:00,1900-01-01 16:11:00,hispanic/latino(a),2_Equipment violation,,1.0,100 Donahue ,17:20:51,17:49:54,1041.0,1070.0,971.0,99.0,0,0
1017,2021-01-20 16:30:00,1900-01-01 16:30:00,white,2_Equipment violation,,1.0,500 redwood highway frontage ,17:20:51,17:49:54,1041.0,1070.0,990.0,80.0,0,0
1018,2021-01-20 16:45:00,1900-01-01 16:45:00,white,2_Equipment violation,,1.0,100 Belvedere ,17:20:51,17:49:54,1041.0,1070.0,1005.0,65.0,0,0
1019,2021-01-20 16:50:00,1900-01-01 16:50:00,hispanic/latino(a),2_Equipment violation,,1.0,100 E Blithedale ,17:20:51,17:49:54,1041.0,1070.0,1010.0,60.0,0,0
1020,2021-01-20 17:03:00,1900-01-01 17:03:00,white,1_Moving violation,,1.0,Miller Ave and Almonte Blvd ,17:20:51,17:49:54,1041.0,1070.0,1023.0,47.0,0,0
1021,2021-01-20 17:24:00,1900-01-01 17:24:00,black/african american,2_Equipment violation,,1.0,600 Drake Ave ,17:20:51,17:49:54,1041.0,1070.0,1044.0,26.0,1,0
1022,2021-01-20 17:57:00,1900-01-01 17:57:00,white,2_Equipment violation,,1.0,Almonte Ave and Miller Ave ,17:20:51,17:49:54,1041.0,1070.0,1077.0,-7.0,1,1
1023,2021-01-20 18:21:00,1900-01-01 18:21:00,white,2_Equipment violation,,1.0,Sb 101 Marin city offramp,17:20:51,17:49:54,1041.0,1070.0,1101.0,-31.0,1,1
1025,2021-01-20 21:12:00,1900-01-01 21:12:00,white,1_Moving violation,,6.0,100 bolinas rd,17:20:51,17:49:54,1041.0,1070.0,1272.0,-202.0,0,1
1026,2021-01-20 21:26:00,1900-01-01 21:26:00,white,2_Equipment violation,,1.0,500 redwood highway frontage ,17:20:51,17:49:54,1041.0,1070.0,1286.0,-216.0,0,1
1027,2021-01-20 20:45:00,1900-01-01 20:45:00,hispanic/latino(a),2_Equipment violation,,1.0,600 redwood highway frontage ,17:20:51,17:49:54,1041.0,1070.0,1245.0,-175.0,1,1
1028,2021-01-20 22:19:00,1900-01-01 22:19:00,hispanic/latino(a),,,3.0,Hwy 37/Atherton Ave,17:20:51,17:49:54,1041.0,1070.0,1339.0,-269.0,0,1
1030,2021-01-20 21:40:00,1900-01-01 21:40:00,white,1_Moving violation,,1.0,100 Shoreline Highway,17:20:51,17:49:54,1041.0,1070.0,1300.0,-230.0,0,1
1033,2021-01-20 21:21:00,1900-01-01 21:21:00,hispanic/latino(a),,,3.0,Armory Dr at civic center dr,17:20:51,17:49:54,1041.0,1070.0,1281.0,-211.0,0,1
1034,2021-01-20 20:01:00,1900-01-01 20:01:00,middle eastern or south asian,2_Equipment violation,,1.0,500 Redwood Highway Frontage Road,17:20:51,17:49:54,1041.0,1070.0,1201.0,-131.0,1,1
1035,2021-01-20 20:42:00,1900-01-01 20:42:00,white,1_Moving violation,,1.0,Northbound highway 101 at Tiburon Boulevard,17:20:51,17:49:54,1041.0,1070.0,1242.0,-172.0,1,1
1036,2021-01-20 21:04:00,1900-01-01 21:04:00,black/african american,2_Equipment violation,,1.0,100 Donahue Street,17:20:51,17:49:54,1041.0,1070.0,1264.0,-194.0,1,1
1037,2021-01-21 21:48:00,1900-01-01 21:48:00,black/african american,,,1.0,100 Heron Drive,17:21:58,17:50:56,1042.0,1071.0,1308.0,-237.0,0,1
1040,2021-01-21 16:52:00,1900-01-01 16:52:00,middle eastern or south asian,1_Moving violation,,1.0,200 shoreline highway ,17:21:58,17:50:56,1042.0,1071.0,1012.0,59.0,0,0
1041,2021-01-21 17:14:00,1900-01-01 17:14:00,white,2_Equipment violation,,1.0,500 Redwood Highway Frontage ,17:21:58,17:50:56,1042.0,1071.0,1034.0,37.0,0,0
1042,2021-01-21 17:38:00,1900-01-01 17:38:00,white,1_Moving violation,,1.0,Nb 101 at 131 on ramp,17:21:58,17:50:56,1042.0,1071.0,1058.0,13.0,1,0
1043,2021-01-21 17:49:00,1900-01-01 17:49:00,white,2_Equipment violation,,1.0,100 redwood highway frontage ,17:21:58,17:50:56,1042.0,1071.0,1069.0,2.0,1,0
1044,2021-01-21 20:09:00,1900-01-01 20:09:00,asian,2_Equipment violation,,4.0,Eb 580/ San Quentin ,17:21:58,17:50:56,1042.0,1071.0,1209.0,-138.0,1,1
1045,2021-01-21 20:00:00,1900-01-01 20:00:00,black/african american,2_Equipment violation,,6.0,Madera Paradise ,17:21:58,17:50:56,1042.0,1071.0,1200.0,-129.0,1,1
1046,2021-01-21 20:57:00,1900-01-01 20:57:00,white,2_Equipment violation,,6.0,100 sir Francis drake ,17:21:58,17:50:56,1042.0,1071.0,1257.0,-186.0,1,1
1047,2021-01-21 16:30:00,1900-01-01 16:30:00,hispanic/latino(a),2_Equipment violation,,1.0,100 Tennessee Valley,17:21:58,17:50:56,1042.0,1071.0,990.0,81.0,0,0
1048,2021-01-21 17:10:00,1900-01-01 17:10:00,white,2_Equipment violation,,1.0,500 redwood highway frontage ,17:21:58,17:50:56,1042.0,1071.0,1030.0,41.0,0,0
1061,2021-01-21 22:45:00,1900-01-01 22:45:00,middle eastern or south asian,2_Equipment violation,,1.0,NB 101/ 131,17:21:58,17:50:56,1042.0,1071.0,1365.0,-294.0,0,1
1065,2021-01-22 23:06:00,1900-01-01 23:06:00,white,2_Equipment violation,,6.0,100 e sir Francis drake ,17:23:04,17:51:59,1043.0,1072.0,1386.0,-314.0,0,1
1066,2021-01-22 20:06:00,1900-01-01 20:06:00,white,,,3.0,Northgate Dr/Los Ranchitos,17:23:04,17:51:59,1043.0,1072.0,1206.0,-134.0,1,1
1067,2021-01-22 23:44:00,1900-01-01 23:44:00,white,,,3.0,Hwy 101/Miller Creek Rd,17:23:04,17:51:59,1043.0,1072.0,1424.0,-352.0,0,1
1069,2021-01-22 22:28:00,1900-01-01 22:28:00,hispanic/latino(a),1_Moving violation,,4.0,S/b 101 at central San rafae,17:23:04,17:51:59,1043.0,1072.0,1348.0,-276.0,0,1
1071,2021-01-22 19:26:00,1900-01-01 19:26:00,hispanic/latino(a),2_Equipment violation,,1.0,500 Redwood Highway Frontage Road,17:23:04,17:51:59,1043.0,1072.0,1166.0,-94.0,1,1
1073,2021-01-23 16:22:00,1900-01-01 16:22:00,black/african american,2_Equipment violation,,1.0,Nb 101 at 131 bus pad,17:24:11,17:53:02,1044.0,1073.0,982.0,91.0,0,0
1074,2021-01-23 16:55:00,1900-01-01 16:55:00,white,2_Equipment violation,,1.0,30 Reed Blvd ,17:24:11,17:53:02,1044.0,1073.0,1015.0,58.0,0,0
1075,2021-01-23 17:12:00,1900-01-01 17:12:00,white,2_Equipment violation,,18.0,100 shoreline hwy,17:24:11,17:53:02,1044.0,1073.0,1032.0,41.0,0,0
1076,2021-01-23 18:24:00,1900-01-01 18:24:00,hispanic/latino(a),2_Equipment violation,,1.0,500 redwood highway frontage ,17:24:11,17:53:02,1044.0,1073.0,1104.0,-31.0,1,1
1077,2021-01-23 20:43:00,1900-01-01 20:43:00,white,2_Equipment violation,,1.0,10 avenue of the flags,17:24:11,17:53:02,1044.0,1073.0,1243.0,-170.0,1,1
1078,2021-01-22 19:45:00,1900-01-01 19:45:00,hispanic/latino(a),,,3.0,Civic Center At Peter Behr,17:23:04,17:51:59,1043.0,1072.0,1185.0,-113.0,1,1
1079,2021-01-24 21:16:00,1900-01-01 21:16:00,hispanic/latino(a),1_Moving violation,,14.0,Sb 101/Sir Francis Drake Blvd,17:25:18,17:54:05,1045.0,1074.0,1276.0,-202.0,0,1
1080,2021-01-24 23:51:00,1900-01-01 23:51:00,white,,,0.0,Gate 6 / Gate 6 and a Half Rd,17:25:18,17:54:05,1045.0,1074.0,1431.0,-357.0,0,1
1081,2021-01-24 23:51:00,1900-01-01 23:51:00,white,,,0.0,Gate 6 Rd/ Gate 6 and a Half Rd,17:25:18,17:54:05,1045.0,1074.0,1431.0,-357.0,0,1
1086,2021-01-25 20:30:00,1900-01-01 20:30:00,hispanic/latino(a),2_Equipment violation,,0.0,101 North/ Seminary Dr ,17:26:25,17:55:09,1046.0,1075.0,1230.0,-155.0,1,1
1088,2021-01-25 21:09:00,1900-01-01 21:09:00,white,1_Moving violation,,1.0,NB 101/ Paradise Dr,17:26:25,17:55:09,1046.0,1075.0,1269.0,-194.0,1,1
1089,2021-01-25 21:10:00,1900-01-01 21:10:00,white,1_Moving violation,,1.0,NB 101/ Paradise Dr,17:26:25,17:55:09,1046.0,1075.0,1270.0,-195.0,1,1
1090,2021-01-25 21:10:00,1900-01-01 21:10:00,hispanic/latino(a),1_Moving violation,,1.0,NB 101/ Paradise Dr,17:26:25,17:55:09,1046.0,1075.0,1270.0,-195.0,1,1
1092,2021-01-26 20:36:00,1900-01-01 20:36:00,white,2_Equipment violation,,1.0,Sb 101 @ 1 on-ramp ,17:27:32,17:56:12,1048.0,1076.0,1236.0,-160.0,1,1
1093,2021-01-26 22:29:00,1900-01-01 22:29:00,white,2_Equipment violation,,1.0,100 Gib00n Ave ,17:27:32,17:56:12,1048.0,1076.0,1349.0,-273.0,0,1
1094,2021-01-26 22:32:00,1900-01-01 22:32:00,white,2_Equipment violation,,1.0,200 shoreline Hwy ,17:27:32,17:56:12,1048.0,1076.0,1352.0,-276.0,0,1
1104,2021-01-26 21:38:00,1900-01-01 21:38:00,white,1_Moving violation,,4.0,Highway 37/Harbor Dr,17:27:32,17:56:12,1048.0,1076.0,1298.0,-222.0,0,1
1105,2021-01-25 19:17:00,1900-01-01 19:17:00,middle eastern or south asian,1_Moving violation,,4.0,Lucas Valley Rd/Smith Ranch Rd,17:26:25,17:55:09,1046.0,1075.0,1157.0,-82.0,1,1
1106,2021-01-25 21:11:00,1900-01-01 21:11:00,white,1_Moving violation,,4.0,Hwy 101/San Antonio Rd,17:26:25,17:55:09,1046.0,1075.0,1271.0,-196.0,0,1
1108,2021-01-27 20:13:00,1900-01-01 20:13:00,hispanic/latino(a),,,14.0,300 Smith Ranch Rd,17:28:40,17:57:16,1049.0,1077.0,1213.0,-136.0,1,1
1109,2021-01-27 20:19:00,1900-01-01 20:19:00,white,,,14.0,300 Smith Ranch rd,17:28:40,17:57:16,1049.0,1077.0,1219.0,-142.0,1,1
1110,2021-01-27 15:03:00,1900-01-01 15:03:00,white,,,1.0,100 Donahue street ,17:28:40,17:57:16,1049.0,1077.0,903.0,174.0,0,0
1111,2021-01-27 20:16:00,1900-01-01 20:16:00,hispanic/latino(a),"3_Non-moving violation, including registration",,5.0,SFD @ Elisio Drive,17:28:40,17:57:16,1049.0,1077.0,1216.0,-139.0,1,1
1118,2021-01-28 17:00:00,1900-01-01 17:00:00,black/african american,1_Moving violation,,41.0,Gate 6 Rd / Bridgeway,17:29:48,17:58:20,1050.0,1078.0,1020.0,58.0,0,0
1119,2021-01-28 15:45:00,1900-01-01 15:45:00,white,2_Equipment violation,,3.0,Sir Francis Drake at Shadowcreek Ct,17:29:48,17:58:20,1050.0,1078.0,945.0,133.0,0,0
1120,2021-01-28 21:50:00,1900-01-01 21:50:00,hispanic/latino(a),2_Equipment violation,,4.0,100 e sir Francis drake,17:29:48,17:58:20,1050.0,1078.0,1310.0,-232.0,0,1
1121,2021-01-28 22:41:00,1900-01-01 22:41:00,white,1_Moving violation,,4.0,Northbound 101/Paradise ,17:29:48,17:58:20,1050.0,1078.0,1361.0,-283.0,0,1
1122,2021-01-28 23:08:00,1900-01-01 23:08:00,hispanic/latino(a),2_Equipment violation,,4.0,500 frontage road ,17:29:48,17:58:20,1050.0,1078.0,1388.0,-310.0,0,1
1123,2021-01-28 23:39:00,1900-01-01 23:39:00,hispanic/latino(a),2_Equipment violation,,1.0,US 101 N/ Seminary Drive,17:29:48,17:58:20,1050.0,1078.0,1419.0,-341.0,0,1
1125,2021-01-28 22:53:00,1900-01-01 22:53:00,white,2_Equipment violation,,3.0,Hwy 101/Alameda Del Prada,17:29:48,17:58:20,1050.0,1078.0,1373.0,-295.0,0,1
1127,2021-01-29 21:02:00,1900-01-01 21:02:00,hispanic/latino(a),1_Moving violation,,5.0,San Pablo  and civic center,17:30:55,17:59:24,1051.0,1079.0,1262.0,-183.0,1,1
1128,2021-01-29 21:40:00,1900-01-01 21:40:00,black/african american,"3_Non-moving violation, including registration",,4.0,101s/ paradise,17:30:55,17:59:24,1051.0,1079.0,1300.0,-221.0,0,1
1129,2021-01-29 21:26:00,1900-01-01 21:26:00,white,2_Equipment violation,,5.0,Adrian Way/La Playa Way ,17:30:55,17:59:24,1051.0,1079.0,1286.0,-207.0,0,1
1130,2021-01-29 21:35:00,1900-01-01 21:35:00,white,1_Moving violation,,14.0,NB 101 at st vincents,17:30:55,17:59:24,1051.0,1079.0,1295.0,-216.0,0,1
1131,2021-01-29 22:41:00,1900-01-01 22:41:00,white,"3_Non-moving violation, including registration",,4.0,E sir Francis drake/ larkspur landing ,17:30:55,17:59:24,1051.0,1079.0,1361.0,-282.0,0,1
1132,2021-01-29 22:50:00,1900-01-01 22:50:00,white,1_Moving violation,,4.0,101s/ lucky,17:30:55,17:59:24,1051.0,1079.0,1370.0,-291.0,0,1
1133,2021-01-29 23:34:00,1900-01-01 23:34:00,white,2_Equipment violation,,6.0,Sir Francis drake eliseo,17:30:55,17:59:24,1051.0,1079.0,1414.0,-335.0,0,1
1136,2021-01-29 21:03:00,1900-01-01 21:03:00,white,2_Equipment violation,,3.0,Hwy 101/Nave Dr,17:30:55,17:59:24,1051.0,1079.0,1263.0,-184.0,1,1
1141,2021-01-30 16:16:00,1900-01-01 16:16:00,black/african american,2_Equipment violation,,0.0,3000 bridge way ,17:32:03,18:00:28,1052.0,1080.0,976.0,104.0,0,0
1142,2021-01-30 15:31:00,1900-01-01 15:31:00,hispanic/latino(a),"3_Non-moving violation, including registration",,16.0,7500 Point Reyes Petaluma Road ,17:32:03,18:00:28,1052.0,1080.0,931.0,149.0,0,0
1143,2021-01-30 15:48:00,1900-01-01 15:48:00,white,"3_Non-moving violation, including registration",,16.0,Red Hill Rd/Point Reyes Petaluma Rd,17:32:03,18:00:28,1052.0,1080.0,948.0,132.0,0,0
1144,2021-01-30 20:53:00,1900-01-01 20:53:00,white,"3_Non-moving violation, including registration",,16.0,Hicks Valley Road/Wil00n Hill Road ,17:32:03,18:00:28,1052.0,1080.0,1253.0,-173.0,1,1
1145,2021-01-30 21:18:00,1900-01-01 21:18:00,white,2_Equipment violation,,5.0,WB HWY 37 AND HANNA RANCH,17:32:03,18:00:28,1052.0,1080.0,1278.0,-198.0,0,1
1146,2021-01-30 22:43:00,1900-01-01 22:43:00,black/african american,2_Equipment violation,,4.0,E sir Francis drake/ drakes cove,17:32:03,18:00:28,1052.0,1080.0,1363.0,-283.0,0,1
