date,time,race,type,race perceived prior,experience,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
2021-08-08 23:00:00,1900-01-01 23:00:00,black/african american,"3_Non-moving violation, including registration",No,7.0,NB 101 @ Seminary,20:12:09,20:41:15,1212.0,1241.0,1380.0,-139.0,0,1
2021-08-08 23:25:00,1900-01-01 23:25:00,white,2_Equipment violation,No,2.0,100 N San Pedro road,20:12:09,20:41:15,1212.0,1241.0,1405.0,-164.0,0,1
2021-08-08 21:29:00,1900-01-01 21:29:00,white,,Yes,4.0,300 Binford ,20:12:09,20:41:15,1212.0,1241.0,1289.0,-48.0,0,1
2021-08-08 23:39:00,1900-01-01 23:39:00,white,2_Equipment violation,No,2.0,100 N San Pedroroad ,20:12:09,20:41:15,1212.0,1241.0,1419.0,-178.0,0,1
2021-08-09 00:18:00,1900-01-01 00:18:00,middle eastern or south asian,1_Moving violation,No,2.0,Nb 101 at bel Marin keys,20:10:59,20:40:00,1211.0,1240.0,18.0,1222.0,0,0
2021-08-09 02:58:00,1900-01-01 02:58:00,hispanic/latino(a),1_Moving violation,No,2.0,Sb 101 at Freitas ,20:10:59,20:40:00,1211.0,1240.0,178.0,1062.0,0,0
2021-08-09 10:01:00,1900-01-01 10:01:00,white,"3_Non-moving violation, including registration",No,1.0,200 ADP,20:10:59,20:40:00,1211.0,1240.0,601.0,639.0,0,0
2021-08-09 10:50:00,1900-01-01 10:50:00,white,,Yes,1.0,9 Avenue of the Flags ,20:10:59,20:40:00,1211.0,1240.0,650.0,590.0,0,0
2021-08-09 22:15:00,1900-01-01 22:15:00,black/african american,2_Equipment violation,No,4.0,NB hwy 101 / seminary drive,20:10:59,20:40:00,1211.0,1240.0,1335.0,-95.0,0,1
2021-08-09 12:46:00,1900-01-01 12:46:00,black/african american,2_Equipment violation,No,4.0,NB hwy 101 / shoreline hwy,20:10:59,20:40:00,1211.0,1240.0,766.0,474.0,0,0
2021-08-09 14:15:00,1900-01-01 14:15:00,white,2_Equipment violation,No,4.0,Tiburon blvd / greenwood cove dr,20:10:59,20:40:00,1211.0,1240.0,855.0,385.0,0,0
2021-08-09 14:41:00,1900-01-01 14:41:00,white,2_Equipment violation,No,4.0,Redwood hwy frontage rd / Hamilton dr,20:10:59,20:40:00,1211.0,1240.0,881.0,359.0,0,0
2021-08-09 22:21:00,1900-01-01 22:21:00,white,2_Equipment violation,No,4.0,Smith ranch/Yosemite ,20:10:59,20:40:00,1211.0,1240.0,1341.0,-101.0,0,1
2021-08-09 22:13:00,1900-01-01 22:13:00,middle eastern or south asian,2_Equipment violation,No,2.0,Nb 101 at N San Pedro,20:10:59,20:40:00,1211.0,1240.0,1333.0,-93.0,0,1
2021-08-09 23:51:00,1900-01-01 23:51:00,white,1_Moving violation,No,2.0,Sb 101 at Freitas,20:10:59,20:40:00,1211.0,1240.0,1431.0,-191.0,0,1
2021-08-10 11:46:00,1900-01-01 11:46:00,white,1_Moving violation,No,1.0,Indian Valley and Bloom Ct,20:09:48,20:38:44,1210.0,1239.0,706.0,533.0,0,0
2021-07-28 12:29:00,1900-01-01 12:29:00,white,"3_Non-moving violation, including registration",Yes,16.0,Sir Francis Drake Blvd / Willow,20:23:30,20:53:34,1224.0,1254.0,749.0,505.0,0,0
2021-08-10 20:25:00,1900-01-01 20:25:00,white,,No,2.0,1500 Vendola drive ,20:09:48,20:38:44,1210.0,1239.0,1225.0,14.0,1,0
2021-08-10 03:39:00,1900-01-01 03:39:00,white,,No,5.0,500 redwood highway frontage,20:09:48,20:38:44,1210.0,1239.0,219.0,1020.0,0,0
2021-08-10 05:29:00,1900-01-01 05:29:00,hispanic/latino(a),1_Moving violation,No,5.0,SB 101 @ Marin City offramp,20:09:48,20:38:44,1210.0,1239.0,329.0,910.0,0,0
2021-08-10 20:46:00,1900-01-01 20:46:00,hispanic/latino(a),2_Equipment violation,No,5.0,100 Shoreline Hwy,20:09:48,20:38:44,1210.0,1239.0,1246.0,-7.0,1,1
2021-08-11 02:42:00,1900-01-01 02:42:00,asian,1_Moving violation,No,2.0,Sb 101 at N San Pedro,20:08:36,20:37:27,1209.0,1237.0,162.0,1075.0,0,0
2021-08-11 07:28:00,1900-01-01 07:28:00,hispanic/latino(a),,Yes,4.0,100 Bellam,20:08:36,20:37:27,1209.0,1237.0,448.0,789.0,0,0
2021-08-11 10:55:00,1900-01-01 10:55:00,black/african american,2_Equipment violation,No,4.0,1 Bridgeway,20:08:36,20:37:27,1209.0,1237.0,655.0,582.0,0,0
2021-08-11 13:11:00,1900-01-01 13:11:00,hispanic/latino(a),2_Equipment violation,No,2.0,N San Pedro Rd/ Merrydale,20:08:36,20:37:27,1209.0,1237.0,791.0,446.0,0,0
2021-08-11 22:22:00,1900-01-01 22:22:00,black/african american,1_Moving violation,No,7.0,7300 Sir Francis,20:08:36,20:37:27,1209.0,1237.0,1342.0,-105.0,0,1
2021-08-11 22:43:00,1900-01-01 22:43:00,black/african american,1_Moving violation,No,2.0,Nb 101 at 37,20:08:36,20:37:27,1209.0,1237.0,1363.0,-126.0,0,1
2021-08-11 12:31:00,1900-01-01 12:31:00,white,1_Moving violation,No,14.0,2600 Sir Francis Drake Blvd ,20:08:36,20:37:27,1209.0,1237.0,751.0,486.0,0,0
2021-08-12 00:56:00,1900-01-01 00:56:00,black/african american,2_Equipment violation,No,4.0,Northbound/Nave ,20:07:22,20:36:08,1207.0,1236.0,56.0,1180.0,0,0
2021-08-12 01:19:00,1900-01-01 01:19:00,black/african american,2_Equipment violation,No,2.0,Sb 101 @ Miller creek,20:07:22,20:36:08,1207.0,1236.0,79.0,1157.0,0,0
2021-08-12 10:48:00,1900-01-01 10:48:00,white,,Yes,18.0,100 Gate 6 road ,20:07:22,20:36:08,1207.0,1236.0,648.0,588.0,0,0
2021-08-12 14:54:00,1900-01-01 14:54:00,white,1_Moving violation,No,18.0,Sb 101 at Marin city ,20:07:22,20:36:08,1207.0,1236.0,894.0,342.0,0,0
2021-08-11 13:10:00,1900-01-01 13:10:00,middle eastern or south asian,,Yes,1.0,1600 Los Gamos Dr,20:08:36,20:37:27,1209.0,1237.0,790.0,447.0,0,0
2021-08-12 21:43:00,1900-01-01 21:43:00,hispanic/latino(a),1_Moving violation,No,14.0,SB 101/Hwy 37,20:07:22,20:36:08,1207.0,1236.0,1303.0,-67.0,0,1
2021-08-12 22:07:00,1900-01-01 22:07:00,hispanic/latino(a),1_Moving violation,No,14.0,NB101/Ignacio Blvd ,20:07:22,20:36:08,1207.0,1236.0,1327.0,-91.0,0,1
2021-08-13 00:49:00,1900-01-01 00:49:00,black/african american,"3_Non-moving violation, including registration",No,4.0,Donahue street/drake avenue,20:06:08,20:34:49,1206.0,1235.0,49.0,1186.0,0,0
2021-08-13 03:15:00,1900-01-01 03:15:00,hispanic/latino(a),1_Moving violation,No,18.0,Sb 101 at hwy 1,20:06:08,20:34:49,1206.0,1235.0,195.0,1040.0,0,0
2021-08-13 08:12:00,1900-01-01 08:12:00,white,2_Equipment violation,No,4.0,11000 Shoreline Hwy,20:06:08,20:34:49,1206.0,1235.0,492.0,743.0,0,0
2021-08-13 12:25:00,1900-01-01 12:25:00,middle eastern or south asian,1_Moving violation,No,16.0,Adrian Way/Estancia Way,20:06:08,20:34:49,1206.0,1235.0,745.0,490.0,0,0
2021-08-13 11:51:00,1900-01-01 11:51:00,white,2_Equipment violation,No,,Meadow Drive/North San Pedro Road,20:06:08,20:34:49,1206.0,1235.0,711.0,524.0,0,0
2021-08-13 14:27:00,1900-01-01 14:27:00,white,2_Equipment violation,No,,Point San Pedro Road / Main Drive,20:06:08,20:34:49,1206.0,1235.0,867.0,368.0,0,0
2021-08-12 21:42:00,1900-01-01 21:42:00,hispanic/latino(a),,No,4.0,Civic Center Dr/Avenue of the Flags,20:07:22,20:36:08,1207.0,1236.0,1302.0,-66.0,0,1
2021-08-12 23:57:00,1900-01-01 23:57:00,black/african american,2_Equipment violation,No,4.0,Civic Center Dr/N San Pedro Rd,20:07:22,20:36:08,1207.0,1236.0,1437.0,-201.0,0,1
2021-08-13 04:47:00,1900-01-01 04:47:00,hispanic/latino(a),1_Moving violation,No,4.0,N San Pedro Rd/Golf Ave,20:06:08,20:34:49,1206.0,1235.0,287.0,948.0,0,0
2021-08-13 20:39:00,1900-01-01 20:39:00,asian,1_Moving violation,No,3.0,Bridgeway Blvd ,20:06:08,20:34:49,1206.0,1235.0,1239.0,-4.0,1,1
2021-08-13 22:43:00,1900-01-01 22:43:00,white,2_Equipment violation,No,4.0,Sb hwy 101 / Marin city,20:06:08,20:34:49,1206.0,1235.0,1363.0,-128.0,0,1
2021-08-13 21:37:00,1900-01-01 21:37:00,white,1_Moving violation,No,4.0,Los Ranchitos Rd/N San Pedro Rf,20:06:08,20:34:49,1206.0,1235.0,1297.0,-62.0,0,1
2021-08-13 21:37:00,1900-01-01 21:37:00,white,1_Moving violation,No,4.0,Los Ranchitos Rd/N San Pedro Rd ,20:06:08,20:34:49,1206.0,1235.0,1297.0,-62.0,0,1
2021-08-14 01:52:00,1900-01-01 01:52:00,white,"3_Non-moving violation, including registration",No,4.0,Tamalpais Ave/ Mission Ave,20:04:52,20:33:29,1205.0,1233.0,112.0,1121.0,0,0
2021-08-14 01:51:00,1900-01-01 01:51:00,white,"3_Non-moving violation, including registration",No,4.0,Tamalpais Ave/Mission Ave,20:04:52,20:33:29,1205.0,1233.0,111.0,1122.0,0,0
2021-08-13 22:03:00,1900-01-01 22:03:00,hispanic/latino(a),,No,4.0,Civic Center Dr/Armory Dr,20:06:08,20:34:49,1206.0,1235.0,1323.0,-88.0,0,1
2021-08-14 17:02:00,1900-01-01 17:02:00,white,2_Equipment violation,No,0.0,300 Miller ave ,20:04:52,20:33:29,1205.0,1233.0,1022.0,211.0,0,0
2021-08-14 08:11:00,1900-01-01 08:11:00,hispanic/latino(a),2_Equipment violation,No,4.0,10000 Shoreline Hwy,20:04:52,20:33:29,1205.0,1233.0,491.0,742.0,0,0
2021-08-14 14:54:00,1900-01-01 14:54:00,black/african american,2_Equipment violation,No,1.0,Bridgeway and ebtide ,20:04:52,20:33:29,1205.0,1233.0,894.0,339.0,0,0
2021-08-14 10:57:00,1900-01-01 10:57:00,white,1_Moving violation,No,16.0,Old Ranch Rd/Indian Valley Road,20:04:52,20:33:29,1205.0,1233.0,657.0,576.0,0,0
2021-08-14 11:30:00,1900-01-01 11:30:00,white,1_Moving violation,No,16.0,Indian Valley Road/Old Ranch Road,20:04:52,20:33:29,1205.0,1233.0,690.0,543.0,0,0
2021-08-14 12:11:00,1900-01-01 12:11:00,middle eastern or south asian,,No,16.0,Binford Road/Airport Road ,20:04:52,20:33:29,1205.0,1233.0,731.0,502.0,0,0
2021-08-14 16:25:00,1900-01-01 16:25:00,white,2_Equipment violation,No,16.0,Northbound Highway 101/Manuel T Freitas Parkway,20:04:52,20:33:29,1205.0,1233.0,985.0,248.0,0,0
2021-08-14 16:25:00,1900-01-01 16:25:00,white,2_Equipment violation,No,16.0,Northbound Highway 101/Manuel T Freitas Parkway,20:04:52,20:33:29,1205.0,1233.0,985.0,248.0,0,0
2021-08-14 21:00:00,1900-01-01 21:00:00,asian,2_Equipment violation,No,4.0,Miller ave / almonte blvd,20:04:52,20:33:29,1205.0,1233.0,1260.0,-27.0,1,1
2021-08-14 20:21:00,1900-01-01 20:21:00,white,2_Equipment violation,No,6.0,101 and FREITAS PARKWAY,20:04:52,20:33:29,1205.0,1233.0,1221.0,12.0,1,0
2021-08-14 02:40:00,1900-01-01 02:40:00,hispanic/latino(a),1_Moving violation,No,6.0,N SAN PEDRO / MEREYDALE,20:04:52,20:33:29,1205.0,1233.0,160.0,1073.0,0,0
2021-08-15 01:45:00,1900-01-01 01:45:00,white,2_Equipment violation,No,4.0,Sb hwy 101 / tiburon blvd,20:03:36,20:32:08,1204.0,1232.0,105.0,1127.0,0,0
2021-08-15 08:30:00,1900-01-01 08:30:00,black/african american,"3_Non-moving violation, including registration",No,1.0,Bridge/Bridgeway ,20:03:36,20:32:08,1204.0,1232.0,510.0,722.0,0,0
2021-08-15 15:23:00,1900-01-01 15:23:00,white,1_Moving violation,Yes,12.0,1 railroad ,20:03:36,20:32:08,1204.0,1232.0,923.0,309.0,0,0
2021-08-15 15:26:00,1900-01-01 15:26:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Highway 101 N/ 131 off ramp ,20:03:36,20:32:08,1204.0,1232.0,926.0,306.0,0,0
2021-08-15 10:51:00,1900-01-01 10:51:00,white,,Yes,1.0,164 Donahue ,20:03:36,20:32:08,1204.0,1232.0,651.0,581.0,0,0
2021-08-15 17:49:00,1900-01-01 17:49:00,black/african american,"3_Non-moving violation, including registration",No,4.0,N bridge/ bridgeway,20:03:36,20:32:08,1204.0,1232.0,1069.0,163.0,1,0
2021-08-15 20:46:00,1900-01-01 20:46:00,white,1_Moving violation,No,3.0,Sir Francis Drake @Barber ,20:03:36,20:32:08,1204.0,1232.0,1246.0,-14.0,1,1
2021-08-15 21:08:00,1900-01-01 21:08:00,white,2_Equipment violation,No,3.0,Sir Francis Drake @ wolfe Grade,20:03:36,20:32:08,1204.0,1232.0,1268.0,-36.0,1,1
2021-08-15 22:08:00,1900-01-01 22:08:00,asian,2_Equipment violation,No,4.0,200 shoreline hwy,20:03:36,20:32:08,1204.0,1232.0,1328.0,-96.0,0,1
2021-08-15 22:03:00,1900-01-01 22:03:00,white,1_Moving violation,No,2.0,23 Reed Blvd,20:03:36,20:32:08,1204.0,1232.0,1323.0,-91.0,0,1
2021-08-16 01:45:00,1900-01-01 01:45:00,middle eastern or south asian,1_Moving violation,No,2.0,US-101N/ Paradise Dr,20:02:18,20:30:45,1202.0,1231.0,105.0,1126.0,0,0
2021-08-13 22:56:00,1900-01-01 22:56:00,white,2_Equipment violation,No,2.0,4000 Shoreline Highway ,20:06:08,20:34:49,1206.0,1235.0,1376.0,-141.0,0,1
2021-08-07 22:11:00,1900-01-01 22:11:00,white,2_Equipment violation,No,2.0,4000 Shoreline Highway ,20:13:17,20:42:28,1213.0,1242.0,1331.0,-89.0,0,1
2021-08-15 00:16:00,1900-01-01 00:16:00,white,2_Equipment violation,No,2.0,4000 Shoreline Highway ,20:03:36,20:32:08,1204.0,1232.0,16.0,1216.0,0,0
2021-08-16 08:24:00,1900-01-01 08:24:00,white,2_Equipment violation,No,1.0,Bridge at bridgeway,20:02:18,20:30:45,1202.0,1231.0,504.0,727.0,0,0
2021-08-16 09:07:00,1900-01-01 09:07:00,white,1_Moving violation,No,18.0,100 nave drive ,20:02:18,20:30:45,1202.0,1231.0,547.0,684.0,0,0
2021-08-17 00:52:00,1900-01-01 00:52:00,white,2_Equipment violation,No,,1 Castro street,20:01:00,20:29:22,1201.0,1229.0,52.0,1177.0,0,0
2021-08-17 08:09:00,1900-01-01 08:09:00,hispanic/latino(a),2_Equipment violation,No,1.0,E Blithedale and tower,20:01:00,20:29:22,1201.0,1229.0,489.0,740.0,0,0
2021-08-17 09:17:00,1900-01-01 09:17:00,white,,Yes,1.0,9 Ave of the Flags,20:01:00,20:29:22,1201.0,1229.0,557.0,672.0,0,0
2021-08-17 09:30:00,1900-01-01 09:30:00,hispanic/latino(a),,No,1.0,Seminary and redwood frontage,20:01:00,20:29:22,1201.0,1229.0,570.0,659.0,0,0
2021-08-17 10:20:00,1900-01-01 10:20:00,asian,"3_Non-moving violation, including registration",No,7.0,NB 101 @ San Marin Drive ,20:01:00,20:29:22,1201.0,1229.0,620.0,609.0,0,0
2021-08-17 15:37:00,1900-01-01 15:37:00,white,"3_Non-moving violation, including registration",No,7.0,SB Lucas valley ,20:01:00,20:29:22,1201.0,1229.0,937.0,292.0,0,0
2021-08-11 11:13:00,1900-01-01 11:13:00,white,,No,1.0,Reed at knoll lane,20:08:36,20:37:27,1209.0,1237.0,673.0,564.0,0,0
2021-08-17 13:19:00,1900-01-01 13:19:00,white,"3_Non-moving violation, including registration",No,0.0,E Sir Francis Drake/ Larkspur Landing Cir ,20:01:00,20:29:22,1201.0,1229.0,799.0,430.0,0,0
2021-08-17 20:55:00,1900-01-01 20:55:00,black/african american,1_Moving violation,No,2.0,Sb 101 at Central Sam Rafael,20:01:00,20:29:22,1201.0,1229.0,1255.0,-26.0,1,1
2021-08-18 00:45:00,1900-01-01 00:45:00,hispanic/latino(a),2_Equipment violation,No,5.0,600 redwood highway frontage,19:59:40,20:27:58,1200.0,1228.0,45.0,1183.0,0,0
2021-08-17 21:24:00,1900-01-01 21:24:00,white,1_Moving violation,No,5.0,Drake Ave at Donahue Street,20:01:00,20:29:22,1201.0,1229.0,1284.0,-55.0,0,1
2021-08-18 08:07:00,1900-01-01 08:07:00,white,,No,0.0,10 Avenue of the flags ,19:59:40,20:27:58,1200.0,1228.0,487.0,741.0,0,0
2021-08-18 07:36:00,1900-01-01 07:36:00,black/african american,"3_Non-moving violation, including registration",No,1.0,Redwood highway frontage,19:59:40,20:27:58,1200.0,1228.0,456.0,772.0,0,0
2021-08-18 11:13:00,1900-01-01 11:13:00,hispanic/latino(a),2_Equipment violation,No,0.0,100 N San Pedro,19:59:40,20:27:58,1200.0,1228.0,673.0,555.0,0,0
2021-08-18 13:21:00,1900-01-01 13:21:00,black/african american,1_Moving violation,No,0.0,SB 101 @ Freitas,19:59:40,20:27:58,1200.0,1228.0,801.0,427.0,0,0
2021-08-18 21:47:00,1900-01-01 21:47:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Bridgeway/ Coloma St,19:59:40,20:27:58,1200.0,1228.0,1307.0,-79.0,0,1
2021-08-18 22:36:00,1900-01-01 22:36:00,white,"3_Non-moving violation, including registration",No,0.0,Redwood Highway Frontage/ 131 Over ,19:59:40,20:27:58,1200.0,1228.0,1356.0,-128.0,0,1
2021-08-18 11:43:00,1900-01-01 11:43:00,hispanic/latino(a),1_Moving violation,Yes,0.0,E Strawberry / Tiburon Blvd ,19:59:40,20:27:58,1200.0,1228.0,703.0,525.0,0,0
2021-08-18 12:27:00,1900-01-01 12:27:00,white,"3_Non-moving violation, including registration",No,,5900 shoreline highway ,19:59:40,20:27:58,1200.0,1228.0,747.0,481.0,0,0
2021-08-18 13:40:00,1900-01-01 13:40:00,black/african american,1_Moving violation,Yes,1.0,Seminary at de Silva island,19:59:40,20:27:58,1200.0,1228.0,820.0,408.0,0,0
2021-08-18 14:00:00,1900-01-01 14:00:00,black/african american,2_Equipment violation,Yes,1.0,Redwood highway frontage and seminary,19:59:40,20:27:58,1200.0,1228.0,840.0,388.0,0,0
2021-08-18 14:47:00,1900-01-01 14:47:00,white,1_Moving violation,No,0.0,Meadow @ NSP,19:59:40,20:27:58,1200.0,1228.0,887.0,341.0,0,0
2021-08-18 14:16:00,1900-01-01 14:16:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Highway 101 S/ Rodeo Ave ,19:59:40,20:27:58,1200.0,1228.0,856.0,372.0,0,0
2021-08-18 15:35:00,1900-01-01 15:35:00,white,1_Moving violation,No,9.0,500 San Geronimo valley drive ,19:59:40,20:27:58,1200.0,1228.0,935.0,293.0,0,0
2021-08-18 16:11:00,1900-01-01 16:11:00,white,2_Equipment violation,No,0.0,1 Armory Dr,19:59:40,20:27:58,1200.0,1228.0,971.0,257.0,0,0
2021-08-18 10:59:00,1900-01-01 10:59:00,hispanic/latino(a),2_Equipment violation,No,2.0,Sb 101/Lucas Valley Road,19:59:40,20:27:58,1200.0,1228.0,659.0,569.0,0,0
2021-08-18 11:30:00,1900-01-01 11:30:00,black/african american,2_Equipment violation,No,2.0,No 101/ Nave Drive,19:59:40,20:27:58,1200.0,1228.0,690.0,538.0,0,0
2021-08-18 21:55:00,1900-01-01 21:55:00,asian,2_Equipment violation,No,3.0,200 Shoreline Highway,19:59:40,20:27:58,1200.0,1228.0,1315.0,-87.0,0,1
2021-08-18 21:20:00,1900-01-01 21:20:00,hispanic/latino(a),2_Equipment violation,No,3.0,Highway 101/ Paradise Dr,19:59:40,20:27:58,1200.0,1228.0,1280.0,-52.0,0,1
2021-08-18 21:40:00,1900-01-01 21:40:00,black/african american,2_Equipment violation,No,4.0,N bridge boulevard/bridgeway,19:59:40,20:27:58,1200.0,1228.0,1300.0,-72.0,0,1
2021-08-18 22:44:00,1900-01-01 22:44:00,black/african american,"3_Non-moving violation, including registration",No,4.0,N bridge/brodgeway,19:59:40,20:27:58,1200.0,1228.0,1364.0,-136.0,0,1
2021-08-18 23:16:00,1900-01-01 23:16:00,white,2_Equipment violation,No,4.0,101s/Marin city,19:59:40,20:27:58,1200.0,1228.0,1396.0,-168.0,0,1
2021-08-18 11:31:00,1900-01-01 11:31:00,white,2_Equipment violation,No,3.0,200 Shoreline Highway,19:59:40,20:27:58,1200.0,1228.0,691.0,537.0,0,0
2021-08-18 03:59:00,1900-01-01 03:59:00,white,,Yes,,10 wharf road ,19:59:40,20:27:58,1200.0,1228.0,239.0,989.0,0,0
2021-08-19 09:21:00,1900-01-01 09:21:00,white,1_Moving violation,No,18.0,800 College Av,19:58:20,20:26:34,1198.0,1227.0,561.0,666.0,0,0
2021-08-19 10:55:00,1900-01-01 10:55:00,white,2_Equipment violation,No,2.0,Harbor Drive/Atherton Drive,19:58:20,20:26:34,1198.0,1227.0,655.0,572.0,0,0
2021-08-19 11:02:00,1900-01-01 11:02:00,white,2_Equipment violation,No,2.0,Atherton Drive/Harbor Drive,19:58:20,20:26:34,1198.0,1227.0,662.0,565.0,0,0
2021-08-19 12:07:00,1900-01-01 12:07:00,white,2_Equipment violation,No,0.0,NB 101 at Atherton Ave,19:58:20,20:26:34,1198.0,1227.0,727.0,500.0,0,0
2021-08-19 13:55:00,1900-01-01 13:55:00,hispanic/latino(a),2_Equipment violation,No,0.0,Merrydale @ N San Pedro ,19:58:20,20:26:34,1198.0,1227.0,835.0,392.0,0,0
2021-08-19 09:18:00,1900-01-01 09:18:00,white,2_Equipment violation,No,0.0,131 Overpass/ 00uthbound 101,19:58:20,20:26:34,1198.0,1227.0,558.0,669.0,0,0
2021-08-19 11:21:00,1900-01-01 11:21:00,white,,Yes,0.0,Redwood Highway Frontage Road/ Seminary Dr ,19:58:20,20:26:34,1198.0,1227.0,681.0,546.0,0,0
2021-08-19 16:26:00,1900-01-01 16:26:00,hispanic/latino(a),1_Moving violation,No,9.0,5000 central Ave ,19:58:20,20:26:34,1198.0,1227.0,986.0,241.0,0,0
2021-08-19 16:50:00,1900-01-01 16:50:00,hispanic/latino(a),1_Moving violation,No,0.0,NB 101 at 37,19:58:20,20:26:34,1198.0,1227.0,1010.0,217.0,0,0
2021-08-19 15:35:00,1900-01-01 15:35:00,hispanic/latino(a),2_Equipment violation,No,,NB 101 / Seminary Drive,19:58:20,20:26:34,1198.0,1227.0,935.0,292.0,0,0
2021-08-19 16:29:00,1900-01-01 16:29:00,white,,No,,Reed Blvd / Carlotta Circle ,19:58:20,20:26:34,1198.0,1227.0,989.0,238.0,0,0
2021-08-19 09:34:00,1900-01-01 09:34:00,white,2_Equipment violation,No,4.0,101n/paradise,19:58:20,20:26:34,1198.0,1227.0,574.0,653.0,0,0
2021-08-19 21:36:00,1900-01-01 21:36:00,white,2_Equipment violation,No,1.0,NB 101 at Ignacio ,19:58:20,20:26:34,1198.0,1227.0,1296.0,-69.0,0,1
2021-08-19 23:21:00,1900-01-01 23:21:00,middle eastern or south asian,2_Equipment violation,No,1.0,1 Armory Dr and Jury Lot ,19:58:20,20:26:34,1198.0,1227.0,1401.0,-174.0,0,1
2021-08-20 00:08:00,1900-01-01 00:08:00,white,2_Equipment violation,No,1.0,2 Smith Ranch Road ,19:56:59,20:25:08,1197.0,1225.0,8.0,1217.0,0,0
2021-08-20 00:49:00,1900-01-01 00:49:00,hispanic/latino(a),2_Equipment violation,No,4.0,101s/spencer,19:56:59,20:25:08,1197.0,1225.0,49.0,1176.0,0,0
2021-08-20 10:30:00,1900-01-01 10:30:00,white,2_Equipment violation,No,0.0,NB 101 at 37,19:56:59,20:25:08,1197.0,1225.0,630.0,595.0,0,0
2021-08-20 14:21:00,1900-01-01 14:21:00,white,1_Moving violation,No,0.0,NB 101 @ Atherton,19:56:59,20:25:08,1197.0,1225.0,861.0,364.0,0,0
2021-08-20 14:45:00,1900-01-01 14:45:00,hispanic/latino(a),2_Equipment violation,No,0.0,SB 101 at De Long,19:56:59,20:25:08,1197.0,1225.0,885.0,340.0,0,0
2021-08-20 15:17:00,1900-01-01 15:17:00,white,2_Equipment violation,No,2.0,Sb 101/Miller Creek Road,19:56:59,20:25:08,1197.0,1225.0,917.0,308.0,0,0
2021-08-20 08:00:00,1900-01-01 08:00:00,hispanic/latino(a),2_Equipment violation,No,2.0,Miller Creek Road/Marinwood Drive,19:56:59,20:25:08,1197.0,1225.0,480.0,745.0,0,0
2021-08-20 15:30:00,1900-01-01 15:30:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,NSP at Civic Center ,19:56:59,20:25:08,1197.0,1225.0,930.0,295.0,0,0
2021-08-20 17:30:00,1900-01-01 17:30:00,hispanic/latino(a),,No,0.0,Vendola dr ,19:56:59,20:25:08,1197.0,1225.0,1050.0,175.0,1,0
2021-06-27 01:23:00,1900-01-01 01:23:00,black/african american,1_Moving violation,No,6.0,Hwy 101/Lucas Valley ,20:37:44,21:09:48,1238.0,1270.0,83.0,1187.0,0,0
2021-08-14 20:34:00,1900-01-01 20:34:00,black/african american,2_Equipment violation,No,6.0,Sir Francis Drake/Wolfe Grade,20:04:52,20:33:29,1205.0,1233.0,1234.0,-1.0,1,1
2021-08-22 13:26:00,1900-01-01 13:26:00,hispanic/latino(a),2_Equipment violation,No,1.0,100 Donahue street ,19:54:13,20:22:15,1194.0,1222.0,806.0,416.0,0,0
2021-08-23 16:26:00,1900-01-01 16:26:00,white,1_Moving violation,No,1.0,Homestead Blvd/Circle Way,19:52:50,20:20:47,1193.0,1221.0,986.0,235.0,0,0
2021-08-23 16:37:00,1900-01-01 16:37:00,white,1_Moving violation,No,1.0,Homestead Blvd and Circle Way,19:52:50,20:20:47,1193.0,1221.0,997.0,224.0,0,0
2021-08-24 02:58:00,1900-01-01 02:58:00,black/african american,2_Equipment violation,No,1.0,Bridge at bridgeway,19:51:25,20:19:18,1191.0,1219.0,178.0,1041.0,0,0
2021-08-24 02:47:00,1900-01-01 02:47:00,white,1_Moving violation,No,2.0,Sb 101 at Miller creek,19:51:25,20:19:18,1191.0,1219.0,167.0,1052.0,0,0
2021-08-24 21:32:00,1900-01-01 21:32:00,white,,No,2.0,100 St Vincent’s Dr,19:51:25,20:19:18,1191.0,1219.0,1292.0,-73.0,0,1
2021-08-25 02:42:00,1900-01-01 02:42:00,white,,Yes,1.0,SB 101 at Marin City ,19:50:00,20:17:49,1190.0,1218.0,162.0,1056.0,0,0
2021-08-25 20:05:00,1900-01-01 20:05:00,white,"3_Non-moving violation, including registration",No,1.0,100 Shoreline ,19:50:00,20:17:49,1190.0,1218.0,1205.0,13.0,1,0
2021-08-25 21:24:00,1900-01-01 21:24:00,white,1_Moving violation,No,2.0,Sb 101 at Marinwood,19:50:00,20:17:49,1190.0,1218.0,1284.0,-66.0,0,1
2021-08-25 21:36:00,1900-01-01 21:36:00,white,2_Equipment violation,No,2.0,100 las gallinas ave,19:50:00,20:17:49,1190.0,1218.0,1296.0,-78.0,0,1
2021-08-26 23:15:00,1900-01-01 23:15:00,white,2_Equipment violation,No,1.0,Sir Francis drake and bon air ,19:48:34,20:16:19,1189.0,1216.0,1395.0,-179.0,0,1
2021-08-25 20:33:00,1900-01-01 20:33:00,hispanic/latino(a),1_Moving violation,No,1.0,Bridge and Bridgeway ,19:50:00,20:17:49,1190.0,1218.0,1233.0,-15.0,1,1
